Module,File,Class,Method,Line,Args,Async,Decorators
ciris_engine,ciris_engine/protocols/services/governance/wa_auth.py,OAuthService,get_oauth_url,154,self|provider|state,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wa_auth.py,OAuthService,handle_oauth_callback,159,self|provider|code|state,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wa_auth.py,OAuthService,create_oauth_wa,169,self|provider|external_id|profile,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/filter.py,AdaptiveFilterServiceProtocol,filter_message,13,self|message|adapter_type|is_llm_response,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/filter.py,AdaptiveFilterServiceProtocol,get_health,32,self,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/filter.py,AdaptiveFilterServiceProtocol,add_filter_trigger,37,self|trigger,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/filter.py,AdaptiveFilterServiceProtocol,remove_filter_trigger,42,self|pattern,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,check_authorization,23,self|wa_id|action|resource,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,request_approval,28,self|action|context,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,get_guidance,33,self|request,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,send_deferral,38,self|deferral,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,get_pending_deferrals,43,self|wa_id,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,resolve_deferral,48,self|deferral_id|response,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,grant_permission,53,self|wa_id|permission|resource,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,revoke_permission,58,self|wa_id|permission|resource,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,list_permissions,63,self|wa_id,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/wise_authority.py,WiseAuthorityServiceProtocol,fetch_guidance,68,self|context,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/communication.py,CommunicationServiceProtocol,send_message,13,self|channel_id|content,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/governance/communication.py,CommunicationServiceProtocol,fetch_messages,18,self|channel_id,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/time.py,TimeServiceProtocol,now,13,self,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/time.py,TimeServiceProtocol,now_iso,18,self,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/time.py,TimeServiceProtocol,timestamp,23,self,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/initialization.py,InitializationServiceProtocol,register_step,16,self|phase|name|handler|verifier|critical|timeout,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/initialization.py,InitializationServiceProtocol,initialize,29,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/initialization.py,InitializationServiceProtocol,verify_initialization,34,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/initialization.py,InitializationServiceProtocol,get_initialization_status,39,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/scheduler.py,TaskSchedulerServiceProtocol,schedule_task,14,self|task_id|run_at|handler,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/scheduler.py,TaskSchedulerServiceProtocol,cancel_task,25,self|task_id,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/scheduler.py,TaskSchedulerServiceProtocol,get_scheduled_tasks,30,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/shutdown.py,ShutdownServiceProtocol,request_shutdown,12,self|reason,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/shutdown.py,ShutdownServiceProtocol,is_shutdown_requested,17,self,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/shutdown.py,ShutdownServiceProtocol,get_shutdown_reason,22,self,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/lifecycle/shutdown.py,ShutdownServiceProtocol,register_shutdown_handler,27,self|handler,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,initialize_baseline,43,self|identity,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,analyze_observability_window,65,self|window,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,get_adaptation_status,90,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,trigger_adaptation_cycle,100,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,get_pending_changes,115,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,approve_changes,125,self|change_ids|approver,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,get_pattern_library,145,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,measure_adaptation_effectiveness,155,self|adaptation_id,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,resume_after_review,175,self|review_outcome,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,emergency_stop,191,self|reason,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/adaptation/self_configuration.py,SelfConfigurationServiceProtocol,get_improvement_report,209,self|period,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,log_action,16,self|action|actor_id|thought_id|task_id|context|metadata,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,log_event,29,self|event_type|event_data,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,log_conscience_event,34,self|thought_id|decision|reasoning|confidence|metadata,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,get_audit_trail,46,self|entity_id|hours|action_types,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,query_audit_trail,56,self|query,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,verify_audit_integrity,64,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,get_verification_report,69,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,export_audit_data,74,self|start_date|end_date|format,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,query_events,84,self|event_type|start_time|end_time|limit,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,get_event_by_id,95,self|event_id,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/audit.py,AuditServiceProtocol,set_service_registry,100,self|registry,False,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/incident.py,IncidentManagementServiceProtocol,process_recent_incidents,24,self|hours,True,
ciris_engine,ciris_engine/protocols/services/graph/incident.py,IncidentManagementServiceProtocol,start,37,self,True,
ciris_engine,ciris_engine/protocols/services/graph/incident.py,IncidentManagementServiceProtocol,stop,41,self,True,
ciris_engine,ciris_engine/protocols/services/graph/incident.py,IncidentManagementServiceProtocol,get_capabilities,45,self,True,
ciris_engine,ciris_engine/protocols/services/graph/memory.py,MemoryServiceProtocol,memorize,16,self|node,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/memory.py,MemoryServiceProtocol,recall,21,self|recall_query,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/memory.py,MemoryServiceProtocol,forget,26,self|node,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/memory.py,MemoryServiceProtocol,memorize_metric,31,self|metric_name|value|tags|scope,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/memory.py,MemoryServiceProtocol,memorize_log,37,self|log_message|log_level|tags|scope,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/memory.py,MemoryServiceProtocol,recall_timeseries,43,self|scope|hours|correlation_types,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/memory.py,MemoryServiceProtocol,export_identity_context,49,self,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/memory.py,MemoryServiceProtocol,search,54,self|query|filters,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/config.py,GraphConfigServiceProtocol,get_config,15,self|key,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/config.py,GraphConfigServiceProtocol,set_config,20,self|key|value|updated_by,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/config.py,GraphConfigServiceProtocol,list_configs,25,self|prefix,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/tsdb_consolidation.py,TSDBConsolidationServiceProtocol,start,24,self,True,
ciris_engine,ciris_engine/protocols/services/graph/tsdb_consolidation.py,TSDBConsolidationServiceProtocol,stop,28,self,True,
ciris_engine,ciris_engine/protocols/services/graph/tsdb_consolidation.py,TSDBConsolidationServiceProtocol,get_summary_for_period,32,self|period_start,True,
ciris_engine,ciris_engine/protocols/services/graph/telemetry.py,TelemetryServiceProtocol,record_metric,13,self|metric_name|value|tags,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/telemetry.py,TelemetryServiceProtocol,query_metrics,18,self|metric_name|start_time|end_time|tags,True,abstractmethod
ciris_engine,ciris_engine/protocols/services/graph/telemetry.py,TelemetryServiceProtocol,get_metric_summary,29,self|metric_name|window_minutes,True,abstractmethod
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,sample_task,36,self,False,fixture
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,base_thought,49,self|sample_task,False,fixture
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,pondered_thought,68,self|sample_task,False,fixture
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,heavily_pondered_thought,88,self|sample_task,False,fixture
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,test_create_follow_up_thought_increments_thought_depth,107,self|base_thought,False,
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,test_create_follow_up_from_pondered_thought,127,self|pondered_thought,False,
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,test_create_follow_up_chain_maintains_count,142,self|base_thought,False,
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,test_ponder_handler_creates_correct_follow_up_count,172,self|mock_persistence|pondered_thought,False,patch
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,test_ponder_handler_dynamic_content_generation,234,self|heavily_pondered_thought,False,
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,test_max_rounds_behavior_with_thought_depth,258,self|heavily_pondered_thought,False,
tests,tests/test_thought_depth_propagation.py,TestThoughtDepthPropagation,test_thought_depth_increment_edge_cases,317,self|sample_task|initial_count|expected_follow_up_count,False,parametrize
tests,tests/test_observe_handler_recall_logic.py,MockMemoryService,__init__,30,self,False,
tests,tests/test_observe_handler_recall_logic.py,MockMemoryService,recall,34,self|recall_query|handler_name,True,
tests,tests/test_observe_handler_recall_logic.py,MockMemoryService,set_recall_error,55,self|node_id|scope|error,False,
tests,tests/test_observe_handler_recall_logic.py,MockMemoryService,clear_errors,59,self,False,
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_normal_message_processing,193,self|observe_handler|mock_memory_service|sample_messages,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_no_memory_service,227,self|observe_handler|sample_messages,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_no_channel_id,235,self|observe_handler|mock_memory_service|sample_messages,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_empty_messages,254,self|observe_handler|mock_memory_service,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_none_messages,272,self|observe_handler|mock_memory_service,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_malformed_messages,289,self|observe_handler|mock_memory_service|malformed_messages,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_duplicate_author_handling,311,self|observe_handler|mock_memory_service|duplicate_author_messages,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_recall_error_handling,334,self|observe_handler|mock_memory_service,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_message_structure_validation,360,self|sample_messages,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_id_format_consistency,377,self|observe_handler|mock_memory_service,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_scope_coverage,404,self|observe_handler|mock_memory_service,True,asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_channel_id_variations,436,self|observe_handler|mock_memory_service|channel_id|expected_channel_recalls,True,parametrize|asyncio
tests,tests/test_observe_handler_recall_logic.py,TestObserveHandlerRecallLogic,test_author_id_variations,464,self|observe_handler|mock_memory_service|author_id|should_recall,True,parametrize|asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,mock_client,20,self,False,fixture
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_ethical_dma_result,25,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_cs_dma_result,39,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_ds_dma_result,53,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_action_selection_result,67,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_dsdma_llm_output,82,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_optimization_veto_result,92,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_epistemic_humility_result,106,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_entropy_result,120,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_coherence_result,134,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_all_schemas_serializable,148,self|mock_client,True,asyncio
tests,tests/adapters/test_mock_llm_comprehensive.py,TestMockLLMComprehensive,test_mock_response_consistency,177,self|mock_client,True,asyncio
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_health_endpoint_basic,35,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_health_endpoint_adapters,54,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_health_endpoint_services,74,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_health_endpoint_processor,94,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_telemetry_endpoint_basic,114,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_telemetry_adapters_info,142,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_telemetry_services_info,167,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_telemetry_processor_state,196,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_telemetry_configuration,229,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_telemetry_runtime_metrics,253,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_metrics_endpoint_basic,274,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_metrics_history_endpoint,310,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_health_and_telemetry_consistency,337,self,True,
tests,tests/api/test_api_healthy_server.py,TestHealthyServerAPI,test_service_health_threshold_logic,375,self,True,
tests,tests/api/test_api_healthy_server.py,TestProcessorControl,test_processor_control_endpoints,406,self,True,
tests,tests/integration/test_observe_handler_integration.py,MockMemoryService,__init__,31,self,False,
tests,tests/integration/test_observe_handler_integration.py,MockMemoryService,recall,35,self|recall_query|handler_name,True,
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordAdapterCore,test_adapter_initialization,80,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordAdapterCore,test_send_message_success,99,self|discord_adapter|mock_discord_client,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordAdapterCore,test_send_message_with_rate_limiting,117,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordAdapterCore,test_fetch_messages,134,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordWiseAuthority,test_check_authorization_with_authority_role,168,self|discord_adapter|mock_discord_client,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordWiseAuthority,test_check_authorization_observer_read_only,190,self|discord_adapter|mock_discord_client,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordWiseAuthority,test_request_approval_with_reactions,213,self|discord_adapter|mock_discord_client,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordWiseAuthority,test_get_pending_deferrals,262,self|discord_adapter|mock_bus_manager,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordToolExecution,test_execute_tool_success,301,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordToolExecution,test_list_tools,324,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordConnectionResilience,test_connection_manager_reconnect,343,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordConnectionResilience,test_is_healthy_check,356,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordErrorHandling,test_channel_not_found_error,373,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordErrorHandling,test_rate_limit_handling,385,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_comprehensive.py,TestDiscordAuditLogging,test_audit_log_message_operations,407,self|discord_adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,mock_bot,17,self,False,fixture
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,handler,27,self|mock_bot,False,fixture
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_send_message_success,32,self|handler|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_send_message_channel_not_found,43,self|handler|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_send_message_with_error,52,self|handler|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_fetch_messages_success,63,self|handler|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_fetch_messages_empty_channel,103,self|handler|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_convert_to_incoming_message,121,self|handler|mock_bot,True,skip|asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_filter_bot_messages,146,self|handler|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_handle_message_with_callback,185,self|handler|mock_bot,True,skip|asyncio
tests,tests/adapters/test_discord/test_discord_message_handler.py,TestDiscordMessageHandler,test_handle_bot_message_ignored,216,self|handler|mock_bot,True,skip|asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,mock_bot,21,self,False,fixture
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,time_service,33,self,False,fixture
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,mock_bus_manager,38,self,False,fixture
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,adapter,46,self|mock_bot|time_service|mock_bus_manager,True,fixture
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_adapter_initialization,59,self|mock_bot|time_service,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_send_message_success,75,self|adapter|mock_bot|mock_bus_manager,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_send_message_failure,96,self|adapter|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_fetch_messages,108,self|adapter|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_request_guidance,126,self|adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_escalate_to_human,145,self|adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_list_tools,163,self|adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_execute_tool,187,self|adapter,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_telemetry_emission,208,self|adapter|mock_bus_manager,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_start_stop_lifecycle,228,self|mock_bot|time_service,True,asyncio
tests,tests/adapters/test_discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_channel_not_found,245,self|adapter|mock_bot,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordVisionHelper,vision_helper,22,self,False,fixture
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordVisionHelper,test_vision_helper_initialization,28,self|vision_helper,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordVisionHelper,test_process_image_attachment,34,self|vision_helper,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordVisionHelper,test_vision_helper_no_api_key,62,self,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordErrorHandler,error_handler,77,self,False,fixture
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordErrorHandler,test_handle_channel_not_found,82,self|error_handler,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordErrorHandler,test_handle_forbidden_error,96,self|error_handler,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordErrorHandler,test_handle_rate_limit_error,110,self|error_handler,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordErrorHandler,test_error_threshold_escalation,125,self|error_handler,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordRateLimiter,rate_limiter,141,self,False,fixture
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordRateLimiter,test_global_rate_limit,146,self|rate_limiter,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordRateLimiter,test_endpoint_normalization,160,self|rate_limiter,False,
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordRateLimiter,test_update_from_headers,167,self|rate_limiter,False,
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordEmbedFormatter,test_create_base_embed,185,self,False,
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordEmbedFormatter,test_format_guidance_request,198,self,False,
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordEmbedFormatter,test_format_approval_request,220,self,False,
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordEmbedFormatter,test_format_tool_execution,239,self,False,
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordThreadManager,thread_manager,283,self,False,fixture
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordThreadManager,test_create_thread,289,self|thread_manager,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordThreadManager,test_get_or_create_thread,327,self|thread_manager,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordThreadManager,test_archive_old_threads,347,self|thread_manager,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordAccessControl,access_control,371,self,False,fixture
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordAccessControl,test_check_channel_access_with_override,378,self|access_control,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordAccessControl,test_check_operation_permissions,391,self|access_control,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordAccessControl,test_global_role_permissions,425,self|access_control,False,
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordAuditLogger,audit_logger,440,self,False,fixture
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordAuditLogger,test_log_operation_with_audit_service,447,self|audit_logger,True,asyncio
tests,tests/adapters/test_discord/test_discord_components.py,TestDiscordAuditLogger,test_log_operation_without_audit_service,476,self|audit_logger,True,asyncio
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,get_application,16,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_register_routes,25,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_single_step_success,50,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_single_step_error,69,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_pause_processing,80,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_resume_processing,97,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_shutdown_runtime,107,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_get_queue_status,117,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_load_adapter,131,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_unload_adapter,154,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_list_adapters,164,self,True,
